facility_code,facility_name,facility_name_short,first_nation_name,day_of_week,day_name,day_name_long,time_band,busyness_score,waiting_count,median_wait_all,median_wait_high_acuity,treatment_spaces,facility_type,open_hours,open_days,alert_active,alert_message,latitude,longitude
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,4,Thu,Thursday ,12,1.8,2,-,-,12,MIIC,8am - 10pm,7 days/week,false,,-27.6203238,153.3065898
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,4,Thu,Thursday ,14,1.8,2,-,-,12,MIIC,8am - 10pm,7 days/week,false,,-27.6203238,153.3065898
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,4,Thu,Thursday ,16,0.7,2,-,-,12,MIIC,8am - 10pm,7 days/week,false,,-27.6203238,153.3065898
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,4,Thu,Thursday ,18,1.7,2,-,-,12,MIIC,8am - 10pm,7 days/week,false,,-27.6203238,153.3065898
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,4,Thu,Thursday ,6,0.0,2,-,-,12,MIIC,8am - 10pm,7 days/week,false,,-27.6203238,153.3065898
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,4,Thu,Thursday ,3,0.0,2,-,-,12,MIIC,8am - 10pm,7 days/week,false,,-27.6203238,153.3065898
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,4,Thu,Thursday ,2,0.0,2,-,-,12,MIIC,8am - 10pm,7 days/week,false,,-27.6203238,153.3065898
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,4,Thu,Thursday ,8,1.8,2,-,-,12,MIIC,8am - 10pm,7 days/week,false,,-27.6203238,153.3065898
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,4,Thu,Thursday ,17,1.1,2,-,-,12,MIIC,8am - 10pm,7 days/week,false,,-27.6203238,153.3065898
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,4,Thu,Thursday ,23,0.0,2,-,-,12,MIIC,8am - 10pm,7 days/week,false,,-27.6203238,153.3065898
4,,,,2,Tue,Tuesday,9,7.4,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,15,8.2,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,18,11.6,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,21,12.2,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,8,5.5,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,16,7.4,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,3,3.3,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,5,2.3,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,17,9.5,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,7,4.6,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,10,8.1,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,19,13.5,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,13,9.9,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,0,5.9,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,1,4.2,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,14,10.4,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,22,10.9,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,2,3.5,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,23,8.1,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,4,2.6,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,6,2.6,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,11,7.5,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,12,8.7,6,14,14,,,,,,,,
4,,,,2,Tue,Tuesday,20,13.6,6,14,14,,,,,,,,
11,,,,2,Tue,Tuesday,0,3.4,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,1,2.6,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,11,7.4,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,6,0.9,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,7,1.4,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,3,1.6,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,20,5.5,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,2,1.9,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,22,4.3,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,15,6.5,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,5,0.7,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,4,1.4,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,21,4.6,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,8,2.0,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,12,6.1,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,17,5.9,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,18,6.3,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,10,5.9,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,14,6.0,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,23,4.0,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,16,6.1,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,9,3.7,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,13,5.9,6,38,-,,,,,,,,
11,,,,2,Tue,Tuesday,19,5.4,6,38,-,,,,,,,,
15,,,,2,Tue,Tuesday,23,5.8,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,21,6.7,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,7,2.5,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,0,3.9,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,17,8.0,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,11,6.5,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,13,8.8,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,18,9.9,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,9,4.5,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,16,8.1,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,15,8.9,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,20,7.3,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,4,2.3,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,6,1.9,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,10,5.0,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,12,7.9,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,5,1.7,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,2,2.4,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,22,6.8,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,1,2.6,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,3,2.7,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,14,9.6,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,8,2.8,6,24,-,,,,,,,,
15,,,,2,Tue,Tuesday,19,8.8,6,24,-,,,,,,,,
16,,,,2,Tue,Tuesday,1,1.5,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,7,2.7,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,2,1.6,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,23,4.5,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,4,1.4,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,20,7.3,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,8,3.3,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,14,9.4,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,10,6.7,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,5,1.3,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,21,6.9,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,0,2.1,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,17,9.0,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,6,2.0,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,16,8.9,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,19,8.5,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,9,7.0,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,22,5.4,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,12,9.6,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,11,6.7,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,3,1.9,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,13,9.7,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,15,9.4,7,38,54,,,,,,,,
16,,,,2,Tue,Tuesday,18,8.1,7,38,54,,,,,,,,
22,,,,2,Tue,Tuesday,15,6.7,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,1,2.1,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,5,0.7,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,17,6.6,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,9,3.7,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,20,6.8,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,3,1.3,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,11,3.4,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,2,1.7,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,4,0.4,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,7,1.8,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,13,6.6,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,14,6.0,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,0,3.7,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,12,6.2,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,8,2.6,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,10,4.0,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,23,3.7,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,19,7.6,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,22,5.2,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,21,6.6,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,18,7.7,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,6,1.3,3,7,-,,,,,,,,
22,,,,2,Tue,Tuesday,16,6.0,3,7,-,,,,,,,,
28,,,,2,Tue,Tuesday,8,2.7,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,9,4.0,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,6,1.5,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,11,4.9,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,2,1.3,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,14,3.4,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,4,1.1,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,5,1.2,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,18,4.1,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,22,2.7,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,13,4.9,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,7,2.9,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,0,2.5,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,3,1.2,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,17,3.0,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,19,4.1,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,10,4.6,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,21,2.8,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,23,2.5,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,12,5.6,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,15,2.1,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,1,1.9,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,20,3.3,7,19,7,,,,,,,,
28,,,,2,Tue,Tuesday,16,2.2,7,19,7,,,,,,,,
29,,,,2,Tue,Tuesday,23,5.6,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,8,3.7,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,10,7.4,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,3,1.4,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,14,11.0,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,4,1.3,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,21,8.9,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,5,1.5,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,12,10.8,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,20,10.4,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,7,3.2,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,9,5.8,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,2,2.1,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,16,8.9,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,17,10.5,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,0,5.4,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,22,8.3,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,11,7.7,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,15,9.4,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,18,12.3,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,6,2.7,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,19,12.8,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,1,3.2,8,11,12,,,,,,,,
29,,,,2,Tue,Tuesday,13,13.1,8,11,12,,,,,,,,
30,,,,2,Tue,Tuesday,21,4.7,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,23,3.2,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,11,5.2,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,16,4.1,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,7,1.6,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,0,1.1,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,2,1.2,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,8,1.8,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,20,5.4,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,10,4.5,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,6,1.0,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,4,0.9,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,12,5.4,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,15,5.7,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,22,4.0,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,3,0.9,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,14,5.8,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,17,4.2,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,9,2.8,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,19,5.9,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,18,4.9,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,13,7.0,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,1,1.2,5,17,-,,,,,,,,
30,,,,2,Tue,Tuesday,5,1.0,5,17,-,,,,,,,,
32,,,,2,Tue,Tuesday,23,2.9,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,0,2.7,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,8,2.8,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,20,8.7,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,7,2.5,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,14,7.8,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,17,9.0,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,22,4.3,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,11,6.5,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,10,6.5,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,13,7.4,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,15,7.0,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,12,6.2,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,18,9.1,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,6,1.7,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,21,5.8,6,9,-,,,,,,,,
32,,,,2,Tue,Tuesday,3,0.8,6,9,-,,,,,,,,
