facility_code,facility_name,facility_name_short,first_nation_name,latitude,longitude,treatment_spaces,facility_type,day_name,time_band,busyness_score,wait_time_minutes,high_acuity_wait_minutes,alert_active,alert_message
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,4,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,22,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,6,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,0,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,19,2.5,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,5,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,15,1.6,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,2,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,18,2.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,23,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,13,1.8,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,10,2.8,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,16,1.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,21,0.7,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,14,1.8,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,17,1.5,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Fri,9,3.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,21,0.1,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,12,0.8,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,2,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,20,0.3,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,19,0.5,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,16,0.4,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,23,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,11,0.8,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,7,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,4,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,10,0.9,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,1,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,18,0.4,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,14,0.5,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,17,0.4,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,5,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,8,0.6,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,9,0.9,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,3,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,0,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,22,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,15,0.3,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,13,0.6,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Fri,6,0.0,,,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,20,0.6,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,17,0.2,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,2,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,4,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,12,0.5,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,19,1.2,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,0,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,23,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,16,0.4,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,14,0.5,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,1,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,7,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,22,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,6,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,10,1.1,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,13,0.8,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,8,1.7,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,15,0.5,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,21,0.3,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,11,0.6,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,9,1.5,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,18,1.2,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,3,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Mon,5,0.0,12.0,12.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,14,1.5,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,0,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,3,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,8,1.3,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,9,1.4,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,13,2.5,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,5,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,4,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,21,0.4,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,10,2.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,20,1.6,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,19,1.6,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,12,3.4,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,23,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,11,2.6,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,18,1.4,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,1,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,2,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,16,1.8,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,15,1.4,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,6,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,22,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,7,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Mon,17,1.7,10.0,10.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,19,5.5,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,8,1.8,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,21,0.4,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,1,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,6,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,5,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,17,5.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,18,5.8,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,11,5.8,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,23,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,9,4.1,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,12,4.8,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,3,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,13,3.3,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,16,3.5,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,4,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,14,4.3,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,15,5.1,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,2,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,20,2.5,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,10,5.5,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,7,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,22,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Mon,0,0.0,6.0,6.0,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,7,0.0,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,19,4.0,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,11,2.9,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,15,4.2,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,3,0.0,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,1,0.0,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,4,0.0,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,17,2.6,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,20,3.7,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,22,0.0,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,13,3.9,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,16,2.9,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,14,3.6,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,8,1.3,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,10,2.6,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,18,3.7,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,21,1.4,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,9,1.9,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,12,3.2,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,0,0.0,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,2,0.0,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,6,0.0,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,5,0.0,19.0,,false,
15005,Eight Mile Plains Satellite Health Centre (Maroo-goodji-ba),Eight Mile Plains Satellite Health Centre,Maroo-goodji-ba,-27.5884533,153.097371,12,MIIC,Mon,23,0.0,19.0,,false,
